Taxonomy.Order,Category,English.name,Scientific.Name,English.India,IUCN,WG,Genus.Name,Species.Name,Subspecies.Name,Feeding Guild,Raptors,Primary Hole-nesters,Woodland Understorey Birds,Parasitic Cuckoos
24674,species,Gray-cheeked Warbler,Phylloscopus poliogenys,Gray-cheeked Warbler,,,Phylloscopus,poliogenys,,Canopy-Insectivore,,,,
24712,species,Chestnut-crowned Warbler,Phylloscopus castaniceps,Chestnut-crowned Warbler,,,Phylloscopus,castaniceps,,Canopy-Insectivore,,,,
23400,species,Thick-billed Warbler,Arundinax aedon,Thick-billed Warbler,,,Arundinax,aedon,,Understory-Insectivore,,,X,
23403,species,Booted Warbler,Iduna caligata,Booted Warbler,,,Iduna,caligata,,Understory-Insectivore,,,X,
23404,species,Sykes's Warbler,Iduna rama,Sykes's Warbler,,,Iduna,rama,,Understory-Insectivore,,,X,
23405,slash,Booted/Sykes's Warbler,Iduna caligata/rama,Booted/Sykes's Warbler,,,Iduna,caligata/rama,,Understory-Insectivore,,,X,
23419,spuh,Iduna sp.,Iduna sp.,Iduna warbler sp.,,,Iduna,sp.,,Understory-Insectivore,,,X,
23425,spuh,Hippolais sp.,Hippolais sp.,Hippolais warbler sp.,,,Hippolais,sp.,,Understory-Insectivore,,,X,
23427,species,Black-browed Reed Warbler,Acrocephalus bistrigiceps,Black-browed Reed Warbler,,,Acrocephalus,bistrigiceps,,Understory-Insectivore,,,,
23429,species,Moustached Warbler,Acrocephalus melanopogon,Moustached Warbler,,,Acrocephalus,melanopogon,,Understory-Insectivore,,,,
23433,species,Sedge Warbler,Acrocephalus schoenobaenus,Sedge Warbler,,,Acrocephalus,schoenobaenus,,Understory-Insectivore,,,,
23434,species,Paddyfield Warbler,Acrocephalus agricola,Paddyfield Warbler,,,Acrocephalus,agricola,,Understory-Insectivore,,,,
23435,species,Blunt-winged Warbler,Acrocephalus concinens,Blunt-winged Warbler,,,Acrocephalus,concinens,,Understory-Insectivore,,,,
23442,species,Blyth's Reed Warbler,Acrocephalus dumetorum,Blyth's Reed Warbler,,,Acrocephalus,dumetorum,,Understory-Insectivore,,,X,
23443,slash,Paddyfield/Blyth's Reed Warbler,Acrocephalus agricola/dumetorum,Paddyfield/Blyth's Reed Warbler,,,Acrocephalus,agricola/dumetorum,,Understory-Insectivore,,,X,
23444,species,Large-billed Reed Warbler,Acrocephalus orinus,Large-billed Reed Warbler,,,Acrocephalus,orinus,,Understory-Insectivore,,,X,
23480,species,Great Reed Warbler,Acrocephalus arundinaceus,Great Reed Warbler,,,Acrocephalus,arundinaceus,,Understory-Insectivore,,,,
23484,species,Oriental Reed Warbler,Acrocephalus orientalis,Oriental Reed Warbler,,,Acrocephalus,orientalis,,Understory-Insectivore,,,,
23485,species,Clamorous Reed Warbler,Acrocephalus stentoreus,Clamorous Reed Warbler (Indian Great Reed Warbler),,,Acrocephalus,stentoreus,,Understory-Insectivore,,,,
23543,spuh,Acrocephalus sp.,Acrocephalus sp.,Acrocephalus warbler sp.,,,Acrocephalus,sp.,,Understory-Insectivore,,,X,
23544,spuh,Iduna/Hippolais/Acrocephalus sp.,Iduna/Hippolais/Acrocephalus sp.,Iduna/Hippolais/Acrocephalus warbler sp.,,,Iduna/Hippolais/Acrocephalus,sp.,,Understory-Insectivore,,,X,
23677,species,Striated Grassbird,Megalurus palustris,Striated Grassbird,,,Megalurus,palustris,,Understory-Insectivore,,,,
23672,species,Broad-tailed Grassbird,Schoenicola platyurus,Broad-tailed Grassbird,Vulnerable,X,Schoenicola,platyurus,,Understory-Insectivore,,,,
23725,spuh,Bradypterus sp.,Bradypterus sp.,Bradypterus warbler sp.,,,Bradypterus,sp.,,Understory-Insectivore,,,X,
23555,species,Pallas's Grasshopper Warbler,Helopsaltes certhiola,Pallas's Grasshopper Warbler,,,Helopsaltes,certhiola,,Understory-Insectivore,,,,
23566,species,Lanceolated Warbler,Locustella lanceolata,Lanceolated Warbler,,,Locustella,lanceolata,,Understory-Insectivore,,,,
23576,species,Brown Bush Warbler,Locustella luteoventris,Brown Bush Warbler,,,Locustella,luteoventris,,Understory-Insectivore,,,X,
23586,species,Chinese Bush Warbler,Locustella tacsanowskia,Chinese Bush Warbler,,,Locustella,tacsanowskia,,Understory-Insectivore,,,X,
23583,species,Long-billed Bush Warbler,Locustella major,Long-billed Bush Warbler,Near Threatened,,Locustella,major,,Understory-Insectivore,,,X,
23577,species,Common Grasshopper Warbler,Locustella naevia,Common Grasshopper Warbler,,,Locustella,naevia,,Understory-Insectivore,,,X,
23596,species,Baikal Bush Warbler,Locustella davidi,Baikal Bush Warbler,,,Locustella,davidi,,Understory-Insectivore,,,X,
23600,species,West Himalayan Bush Warbler,Locustella kashmirensis,West Himalayan Bush Warbler,,,Locustella,kashmirensis,,Understory-Insectivore,,,X,
23601,species,Spotted Bush Warbler,Locustella thoracica,Spotted Bush Warbler,,,Locustella,thoracica,,Understory-Insectivore,,,X,
23604,slash,Baikal/Spotted Bush Warbler,Locustella davidi/thoracica,Baikal/Spotted Bush Warbler,,,Locustella,davidi/thoracica,,Understory-Insectivore,,,X,
23606,species,Russet Bush Warbler,Locustella mandelli,Russet Bush Warbler,,,Locustella,mandelli,,Understory-Insectivore,,,X,
23616,spuh,Locustella sp.,Locustella sp.,Locustella warbler sp.,,,Locustella,sp.,,Understory-Insectivore,,,X,
23673,species,Bristled Grassbird,Schoenicola striatus,Bristled Grassbird,Near Threatened,,Schoenicola,striatus,,Understory-Insectivore,,,,
23300,species,Zitting Cisticola,Cisticola juncidis,Zitting Cisticola,,,Cisticola,juncidis,,Understory-Insectivore,,,,
23370,species,Golden-headed Cisticola,Cisticola exilis,Golden-headed Cisticola (Bright-headed Cisticola),,,Cisticola,exilis,,Understory-Insectivore,,,,
23384,spuh,cisticola sp.,Cisticola sp.,cisticola sp.,,,Cisticola,sp.,,Understory-Insectivore,,,,
22921,species,Common Tailorbird,Orthotomus sutorius,Common Tailorbird,,,Orthotomus,sutorius,,Understory-Insectivore,,,X,
22934,species,Dark-necked Tailorbird,Orthotomus atrogularis,Dark-necked Tailorbird,,,Orthotomus,atrogularis,,Understory-Insectivore,,,X,
22973,spuh,tailorbird sp.,Orthotomus sp.,tailorbird sp.,,,Orthotomus,sp.,,Understory-Insectivore,,,X,
26030,species,Rufous-vented Grass Babbler,Laticilla burnesii,Rufous-vented Grass Babbler (Rufous-vented Prinia),Near Threatened,,Laticilla,burnesii,,Understory-Insectivore,,,,
26033,species,Swamp Grass Babbler,Laticilla cinerascens,Swamp Grass Babbler (Swamp Prinia),Endangered,,Laticilla,cinerascens,,Understory-Insectivore,,,,
22974,species,Himalayan Prinia,Prinia crinigera,Himalayan Prinia (Striated Prinia),,,Prinia,crinigera,,Understory-Insectivore,,,X,
22989,species,Black-throated Prinia,Prinia atrogularis,Black-throated Prinia,,,Prinia,atrogularis,,Understory-Insectivore,,,X,
22991,species,Hill Prinia,Prinia superciliaris,Hill Prinia,,,Prinia,superciliaris,,Understory-Insectivore,,,X,
22997,species,Gray-crowned Prinia,Prinia cinereocapilla,Gray-crowned Prinia,Vulnerable,,Prinia,cinereocapilla,,Understory-Insectivore,,,X,
22998,species,Rufous-fronted Prinia,Prinia buchanani,Rufous-fronted Prinia,,,Prinia,buchanani,,Understory-Insectivore,,,,
22999,species,Rufescent Prinia,Prinia rufescens,Rufescent Prinia,,,Prinia,rufescens,,Understory-Insectivore,,,X,
23006,species,Gray-breasted Prinia,Prinia hodgsonii,Gray-breasted Prinia,,,Prinia,hodgsonii,,Understory-Insectivore,,,X,
23024,species,Delicate Prinia,Prinia lepida,Delicate Prinia (Indian Graceful Prinia),,,Prinia,lepida,,Understory-Insectivore,,,,
23030,species,Jungle Prinia,Prinia sylvatica,Jungle Prinia,,,Prinia,sylvatica,,Understory-Insectivore,,,X,
23036,species,Yellow-bellied Prinia,Prinia flaviventris,Yellow-bellied Prinia,,,Prinia,flaviventris,,Understory-Insectivore,,,,
23045,species,Ashy Prinia,Prinia socialis,Ashy Prinia,,,Prinia,socialis,,Understory-Insectivore,,,X,
23050,slash,Yellow-bellied/Ashy Prinia,Prinia flaviventris/socialis,Yellow-bellied/Ashy Prinia,,,Prinia,flaviventris/socialis,,Understory-Insectivore,,,X,
23062,species,Plain Prinia,Prinia inornata,Plain Prinia,,,Prinia,inornata,,Understory-Insectivore,,,X,
23108,spuh,prinia sp.,Prinia sp.,prinia sp.,,,Prinia,sp.,,Understory-Insectivore,,,X,
25038,species,Garden Warbler,Sylvia borin,Garden Warbler,,,Sylvia,borin,,Canopy-Insectivore,,,,
25105,species,Asian Desert Warbler,Curruca nana,Asian Desert Warbler,,,Curruca,nana,,Understory-Insectivore,,,,
25052,species,Barred Warbler,Curruca nisoria,Barred Warbler,,,Curruca,nisoria,,Canopy-Insectivore,,,,
25076,group (monotypic),Lesser Whitethroat (Desert),Curruca curruca minula,Lesser Whitethroat (Desert),,,Curruca,curruca,minula,Canopy-Insectivore,,,,
25080,group (monotypic),Lesser Whitethroat (Hume's),Curruca curruca althaea,Lesser Whitethroat (Hume's),,,Curruca,curruca,althaea,Canopy-Insectivore,,,,
25070,species,Lesser Whitethroat,Curruca curruca,Lesser Whitethroat,,,Curruca,curruca,,Canopy-Insectivore,,,,
25099,species,Eastern Orphean Warbler,Curruca crassirostris,Eastern Orphean Warbler,,,Curruca,crassirostris,,Canopy-Insectivore,,,,
25103,slash,Western/Eastern Orphean Warbler,Curruca hortensis/crassirostris,Western/Eastern Orphean Warbler,,,Curruca,hortensis/crassirostris,,Canopy-Insectivore,,,,
25127,species,Greater Whitethroat,Curruca communis,Greater Whitethroat (Common Whitethroat),,,Curruca,communis,,Canopy-Insectivore,,,,
25145,species,Fire-tailed Myzornis,Myzornis pyrrhoura,Fire-tailed Myzornis,,,Myzornis,pyrrhoura,,Canopy-Insectivore,,,,
25147,species,Golden-breasted Fulvetta,Lioparus chrysotis,Golden-breasted Fulvetta,,,Lioparus,chrysotis,,Canopy-Insectivore,,,,
25154,species,Yellow-eyed Babbler,Chrysomma sinense,Yellow-eyed Babbler,,,Chrysomma,sinense,,Canopy-Insectivore,,,,
25159,species,Jerdon's Babbler,Chrysomma altirostre,Jerdon's Babbler,Vulnerable,,Chrysomma,altirostre,,Canopy-Insectivore,,,,
25173,species,White-browed Fulvetta,Fulvetta vinipectus,White-browed Fulvetta,,,Fulvetta,vinipectus,,Canopy-Insectivore,,,,
25184,species,Manipur Fulvetta,Fulvetta manipurensis,Manipur Fulvetta,,,Fulvetta,manipurensis,,Canopy-Insectivore,,,,
25193,spuh,fulvetta sp. (genus Fulvetta),Fulvetta sp.,fulvetta sp. (genus Fulvetta),,,Fulvetta,sp.,,Canopy-Insectivore,,,,
25205,species,Great Parrotbill,Paradoxornis aemodius,Great Parrotbill,,,Paradoxornis,aemodius,,Canopy-Insectivore,,,,
25206,species,Brown Parrotbill,Paradoxornis unicolor,Brown Parrotbill,,,Paradoxornis,unicolor,,Canopy-Insectivore,,,,
25210,species,Gray-headed Parrotbill,Paradoxornis gularis,Gray-headed Parrotbill,,,Paradoxornis,gularis,,Canopy-Insectivore,,,,
25219,species,White-breasted Parrotbill,Paradoxornis ruficeps,White-breasted Parrotbill (Greater Rufous-headed Parrotbill),,,Paradoxornis,ruficeps,,Canopy-Insectivore,,,,
25220,species,Rufous-headed Parrotbill,Paradoxornis bakeri,Rufous-headed Parrotbill,,,Paradoxornis,bakeri,,Canopy-Insectivore,,,,
25203,species,Black-breasted Parrotbill,Paradoxornis flavirostris,Black-breasted Parrotbill,Vulnerable,,Paradoxornis,flavirostris,,Understory-Insectivore,,,,
25204,species,Spot-breasted Parrotbill,Paradoxornis guttaticollis,Spot-breasted Parrotbill,,,Paradoxornis,guttaticollis,,Canopy-Insectivore,,,,
25253,species,Pale-billed Parrotbill,Suthora atrosuperciliaris,Pale-billed Parrotbill (Lesser Rufous-headed Parrotbill),,,Suthora,atrosuperciliaris,,Canopy-Insectivore,,,,
25227,species,Fulvous Parrotbill,Suthora fulvifrons,Fulvous Parrotbill,,,Suthora,fulvifrons,,Canopy-Insectivore,,,,
25232,species,Black-throated Parrotbill,Suthora nipalensis,Black-throated Parrotbill,,,Suthora,nipalensis,,Canopy-Insectivore,,,,
25276,spuh,parrotbill sp.,Paradoxornithidae sp.,parrotbill sp.,,,Paradoxornithidae,sp.,,Canopy-Insectivore,,,,
25280,species,Striated Yuhina,Staphida castaniceps,Striated Yuhina,,,Staphida,castaniceps,,Canopy-Insectivore,,,,
25298,species,White-naped Yuhina,Yuhina bakeri,White-naped Yuhina,,,Yuhina,bakeri,,Canopy-Insectivore,,,,
25289,species,Whiskered Yuhina,Yuhina flavicollis,Whiskered Yuhina,,,Yuhina,flavicollis,,Canopy-Insectivore,,,,
25299,species,Stripe-throated Yuhina,Yuhina gularis,Stripe-throated Yuhina,,,Yuhina,gularis,,Canopy-Insectivore,,,,
25304,species,Rufous-vented Yuhina,Yuhina occipitalis,Rufous-vented Yuhina,,,Yuhina,occipitalis,,Canopy-Insectivore,,,,
25287,species,Black-chinned Yuhina,Yuhina nigrimenta,Black-chinned Yuhina,,,Yuhina,nigrimenta,,Canopy-Insectivore,,,,
25307,spuh,yuhina sp.,Parayuhina/Staphida/Yuhina sp.,yuhina sp.,,,Parayuhina/Staphida/Yuhina,sp.,,Canopy-Insectivore,,,,
25407,species,Indian White-eye,Zosterops palpebrosus,Indian White-eye (Oriental White-eye),,,Zosterops,palpebrosus,,Canopy-Insectivore,,,,
25641,species,Chestnut-capped Babbler,Timalia pileata,Chestnut-capped Babbler,,,Timalia,pileata,,Understory-Insectivore,,,X,
25661,species,Pin-striped Tit-Babbler,Mixornis gularis,Pin-striped Tit-Babbler,,,Mixornis,gularis,,Canopy-Insectivore,,,,
25648,species,Tawny-bellied Babbler,Dumetia hyperythra,Tawny-bellied Babbler,,,Dumetia,hyperythra,,Understory-Insectivore,,,X,
25653,species,Dark-fronted Babbler,Dumetia atriceps,Dark-fronted Babbler,,,Dumetia,atriceps,,Understory-Insectivore,,,X,
25698,species,Golden Babbler,Cyanoderma chrysaeum,Golden Babbler,,,Cyanoderma,chrysaeum,,Canopy-Insectivore,,,,
25730,species,Black-chinned Babbler,Cyanoderma pyrrhops,Black-chinned Babbler,,,Cyanoderma,pyrrhops,,Understory-Insectivore,,,X,
25731,species,Rufous-capped Babbler,Cyanoderma ruficeps,Rufous-capped Babbler,,,Cyanoderma,ruficeps,,Understory-Insectivore,,,X,
25719,group (polytypic),Rufous-fronted Babbler (Buff-chested),Cyanoderma rufifrons [ambiguum Group],X,,,Cyanoderma,rufifrons,[ambiguum Group],Understory-Insectivore,,,X,
25738,spuh,Cyanoderma sp.,Cyanoderma sp.,Cyanoderma babbler sp.,,,Cyanoderma,sp.,,Understory-Insectivore,,,X,
25739,species,Rufous-throated Wren-Babbler,Spelaeornis caudatus,Rufous-throated Wren-Babbler,,,Spelaeornis,caudatus,,Understory-Insectivore,,,X,
25740,species,Mishmi Wren-Babbler,Spelaeornis badeigularis,Mishmi Wren-Babbler (Rusty-throated Wren-Babbler),Near Threatened,,Spelaeornis,badeigularis,,Understory-Insectivore,,,X,
25741,species,Bar-winged Wren-Babbler,Spelaeornis troglodytoides,Bar-winged Wren-Babbler,,,Spelaeornis,troglodytoides,,Understory-Insectivore,,,X,
25750,species,Naga Wren-Babbler,Spelaeornis chocolatinus,Naga Wren-Babbler (Long-tailed Wren-Babbler),Vulnerable,,Spelaeornis,chocolatinus,,Understory-Insectivore,,,X,
25751,species,Chin Hills Wren-Babbler,Spelaeornis oatesi,Chin Hills Wren-Babbler,,,Spelaeornis,oatesi,,Understory-Insectivore,,,X,
25752,species,Tawny-breasted Wren-Babbler,Spelaeornis longicaudatus,Tawny-breasted Wren-Babbler,Near Threatened,,Spelaeornis,longicaudatus,,Understory-Insectivore,,,X,
25874,species,Cachar Wedge-billed Babbler,Stachyris roberti,Cachar Wedge-billed Babbler (Chevron-breasted Babbler),Near Threatened,,Stachyris,roberti,,Understory-Insectivore,,,X,
25768,species,Red-billed Scimitar-Babbler,Pomatorhinus ochraceiceps,Red-billed Scimitar-Babbler,,,Pomatorhinus,ochraceiceps,,Canopy-Insectivore,,,,
25758,species,Black-crowned Scimitar-Babbler,Pomatorhinus ferruginosus,Black-crowned Scimitar-Babbler,,,Pomatorhinus,ferruginosus,,Canopy-Insectivore,,,,
25775,species,Slender-billed Scimitar-Babbler,Pomatorhinus superciliaris,Slender-billed Scimitar-Babbler,,,Pomatorhinus,superciliaris,,Canopy-Insectivore,,,,
25780,species,Streak-breasted Scimitar-Babbler,Pomatorhinus ruficollis,Streak-breasted Scimitar-Babbler,,,Pomatorhinus,ruficollis,,Canopy-Insectivore,,,,
25810,species,Indian Scimitar-Babbler,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,,,Pomatorhinus,horsfieldii,,Canopy-Insectivore,,,,
25795,species,White-browed Scimitar-Babbler,Pomatorhinus schisticeps,White-browed Scimitar-Babbler,,,Pomatorhinus,schisticeps,,Canopy-Insectivore,,,,
25824,spuh,Pomatorhinus sp.,Pomatorhinus sp.,Pomatorhinus scimitar-babbler sp.,,,Pomatorhinus,sp.,,Canopy-Insectivore,,,,
25825,species,Large Scimitar-Babbler,Erythrogenys hypoleucos,Large Scimitar-Babbler,,,Erythrogenys,hypoleucos,,Canopy-Insectivore,,,,
25831,species,Rusty-cheeked Scimitar-Babbler,Erythrogenys erythrogenys,Rusty-cheeked Scimitar-Babbler,,,Erythrogenys,erythrogenys,,Canopy-Insectivore,,,,
25838,species,Spot-breasted Scimitar-Babbler,Erythrogenys mcclellandi,Spot-breasted Scimitar-Babbler,,,Erythrogenys,mcclellandi,,Canopy-Insectivore,,,,
25857,species,Gray-throated Babbler,Stachyris nigriceps,Gray-throated Babbler,,,Stachyris,nigriceps,,Understory-Insectivore,,,X,
25882,species,Snowy-throated Babbler,Stachyris oglei,Snowy-throated Babbler,Near Threatened,,Stachyris,oglei,,Understory-Insectivore,,,X,
25873,species,Sikkim Wedge-billed Babbler,Stachyris humei,Sikkim Wedge-billed Babbler (Blackish-breasted Babbler),Near Threatened,,Stachyris,humei,,Understory-Insectivore,,,X,
25891,spuh,Stachyris sp.,Stachyris sp.,Stachyris babbler sp.,,,Stachyris,sp.,,Understory-Insectivore,,,X,
25927,species,White-hooded Babbler,Gampsorhynchus rufulus,White-hooded Babbler,,,Gampsorhynchus,rufulus,,Canopy-Insectivore,,,,
25931,species,Yellow-throated Fulvetta,Schoeniparus cinereus,Yellow-throated Fulvetta,,,Schoeniparus,cinereus,,Understory-Insectivore,,,X,
25932,species,Rufous-winged Fulvetta,Schoeniparus castaneceps,Rufous-winged Fulvetta,,,Schoeniparus,castaneceps,,Understory-Insectivore,,,X,
25939,species,Rufous-throated Fulvetta,Schoeniparus rufogularis,Rufous-throated Fulvetta,,,Schoeniparus,rufogularis,,Understory-Insectivore,,,X,
25946,species,Rusty-capped Fulvetta,Schoeniparus dubius,Rusty-capped Fulvetta,,,Schoeniparus,dubius,,Understory-Insectivore,,,X,
25958,species,Puff-throated Babbler,Pellorneum ruficeps,Puff-throated Babbler,,,Pellorneum,ruficeps,,Understory-Insectivore,,,X,
25990,species,Marsh Babbler,Pellorneum palustre,Marsh Babbler,Vulnerable,,Pellorneum,palustre,,Understory-Insectivore,,,X,
26003,species,Spot-throated Babbler,Pellorneum albiventre,Spot-throated Babbler,,,Pellorneum,albiventre,,Understory-Insectivore,,,X,
26008,species,Buff-breasted Babbler,Pellorneum tickelli,Buff-breasted Babbler,,,Pellorneum,tickelli,,Understory-Insectivore,,,X,
26114,species,Eyebrowed Wren-Babbler,Napothera epilepidota,Eyebrowed Wren-Babbler,,,Napothera,epilepidota,,Understory-Insectivore,,,X,
26128,species,Long-billed Wren-Babbler,Napothera malacoptila,Long-billed Wren-Babbler,,,Napothera,malacoptila,,Understory-Insectivore,,,X,
26072,species,Abbott's Babbler,Malacocincla abbotti,Abbott's Babbler,,,Malacocincla,abbotti,,Understory-Insectivore,,,X,
26091,species,Streaked Wren-Babbler,Gypsophila brevicaudata,Streaked Wren-Babbler,,,Gypsophila,brevicaudata,,Understory-Insectivore,,,X,
25894,species,Indian Grassbird,Graminicola bengalensis,Indian Grassbird (Rufous-rumped Grassbird),Near Threatened,,Graminicola,bengalensis,,Understory-Insectivore,,,X,
26135,spuh,Pellorneidae sp.,Pellorneidae sp.,Pellorneidae sp.,,,Pellorneidae,sp.,,Understory-Insectivore,,,X,
25172,species,Brown-throated Fulvetta,Fulvetta ludlowi,Brown-throated Fulvetta (Ludlow's Fulvetta),,,Fulvetta,ludlowi,,Canopy-Insectivore,,,,
26137,species,Brown-cheeked Fulvetta,Alcippe poioicephala,Brown-cheeked Fulvetta,,,Alcippe,poioicephala,,Canopy-Insectivore,,,,
26153,species,Nepal Fulvetta,Alcippe nipalensis,Nepal Fulvetta,,,Alcippe,nipalensis,,Canopy-Insectivore,,,,
26172,species,Striated Laughingthrush,Grammatoptila striata,Striated Laughingthrush,,,Grammatoptila,striata,,Canopy-Insectivore,,,,
26178,species,Himalayan Cutia,Cutia nipalensis,Himalayan Cutia,,,Cutia,nipalensis,,Canopy-Insectivore,,,,
26387,species,Common Babbler,Argya caudata,Common Babbler,,,Argya,caudata,,Understory-Insectivore,,,X,
26399,species,Striated Babbler,Argya earlei,Striated Babbler,,,Argya,earlei,,Understory-Insectivore,,,X,
26357,species,Slender-billed Babbler,Argya longirostris,Slender-billed Babbler,Vulnerable,,Argya,longirostris,,Understory-Insectivore,,,X,
26355,species,Large Gray Babbler,Argya malcolmi,Large Gray Babbler,,,Argya,malcolmi,,Understory-Insectivore,,,X,
26358,species,Rufous Babbler,Argya subrufa,Rufous Babbler,,X,Argya,subrufa,,Understory-Insectivore,,,X,
26362,species,Jungle Babbler,Argya striata,Jungle Babbler,,,Argya,striata,,Understory-Insectivore,,,X,
26369,species,Yellow-billed Babbler,Argya affinis,Yellow-billed Babbler,,,Argya,affinis,,Understory-Insectivore,,,X,
26372,slash,Jungle/Yellow-billed Babbler,Argya striata/affinis,Jungle/Yellow-billed Babbler,,,Argya,striata/affinis,,Understory-Insectivore,,,X,
26484,species,White-crested Laughingthrush,Garrulax leucolophus,White-crested Laughingthrush,,,Garrulax,leucolophus,,Understory-Insectivore,,,X,
26467,species,Lesser Necklaced Laughingthrush,Garrulax monileger,Lesser Necklaced Laughingthrush,,,Garrulax,monileger,,Understory-Insectivore,,,X,
26457,species,Spot-breasted Laughingthrush,Garrulax merulinus,Spot-breasted Laughingthrush,,,Garrulax,merulinus,,Understory-Insectivore,,,X,
26501,spuh,Garrulax sp.,Garrulax sp.,Garrulax laughingthrush sp.,,,Garrulax,sp.,,Understory-Insectivore,,,X,
